age;job;marital;education;default;housing;loan;contact;month;day_of_week;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed
53;admin.;married;university.degree;no;no;no;telephone;may;thu;7;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
43;blue-collar;married;basic.6y;unknown;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
35;services;single;basic.4y;no;no;yes;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
49;admin.;divorced;basic.9y;no;yes;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
35;blue-collar;married;basic.6y;unknown;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
40;services;single;professional.course;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
29;services;divorced;high.school;no;no;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
43;blue-collar;married;basic.4y;unknown;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
47;blue-collar;married;basic.6y;no;no;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
38;technician;married;university.degree;unknown;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
48;technician;married;professional.course;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
53;retired;married;high.school;unknown;yes;no;telephone;may;thu;5;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
53;management;married;university.degree;no;yes;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
51;blue-collar;married;basic.9y;unknown;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
35;services;married;basic.9y;no;yes;yes;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
31;entrepreneur;divorced;high.school;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
46;entrepreneur;married;basic.4y;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
28;blue-collar;married;basic.6y;unknown;yes;yes;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
38;admin.;married;basic.9y;unknown;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
28;self-employed;single;university.degree;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
50;technician;married;professional.course;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
32;management;single;university.degree;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
31;blue-collar;divorced;basic.4y;no;yes;no;telephone;may;thu;7;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
39;blue-collar;married;basic.9y;unknown;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
41;blue-collar;married;basic.9y;no;no;yes;telephone;may;thu;5;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
31;admin.;married;high.school;no;yes;yes;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
54;blue-collar;married;basic.9y;unknown;no;yes;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
34;blue-collar;married;basic.6y;unknown;no;yes;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
51;services;married;high.school;unknown;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
45;blue-collar;single;basic.9y;no;no;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
32;admin.;divorced;high.school;no;no;yes;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
28;student;married;university.degree;no;no;yes;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
40;management;married;university.degree;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
55;admin.;divorced;university.degree;no;yes;no;telephone;may;thu;4;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
41;self-employed;single;university.degree;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
57;services;divorced;high.school;unknown;no;yes;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
44;entrepreneur;married;high.school;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
29;blue-collar;single;high.school;unknown;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
38;admin.;single;university.degree;no;no;no;telephone;may;thu;9;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
34;blue-collar;married;basic.4y;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
36;technician;single;university.degree;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
39;services;divorced;high.school;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
30;blue-collar;married;basic.9y;no;yes;yes;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
35;services;married;basic.9y;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
60;entrepreneur;married;basic.4y;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
35;blue-collar;married;basic.9y;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
38;self-employed;single;university.degree;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
57;blue-collar;divorced;professional.course;no;no;no;telephone;may;thu;5;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
44;technician;divorced;unknown;no;no;yes;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
40;entrepreneur;married;basic.9y;no;yes;no;telephone;may;thu;6;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
46;technician;divorced;basic.9y;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
50;technician;married;professional.course;unknown;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
45;management;married;university.degree;no;yes;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
57;services;married;basic.6y;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
35;admin.;single;basic.6y;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
38;blue-collar;married;basic.6y;no;no;no;telephone;may;thu;9;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
30;services;divorced;high.school;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
25;services;divorced;high.school;no;no;no;telephone;may;thu;4;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
52;self-employed;single;university.degree;unknown;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
37;technician;single;university.degree;no;yes;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
60;retired;divorced;high.school;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
42;blue-collar;married;basic.4y;unknown;no;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
37;blue-collar;married;professional.course;no;yes;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
43;services;married;high.school;no;no;no;telephone;may;thu;4;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
33;services;unknown;high.school;no;yes;yes;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
32;technician;married;professional.course;no;yes;yes;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
41;technician;married;professional.course;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
37;blue-collar;married;basic.6y;unknown;no;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
39;blue-collar;married;basic.9y;unknown;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
36;services;married;high.school;no;no;yes;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
38;blue-collar;married;basic.6y;unknown;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
33;admin.;married;high.school;no;yes;yes;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
41;services;divorced;high.school;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
58;services;married;basic.4y;no;no;no;telephone;may;thu;5;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
44;blue-collar;single;basic.9y;unknown;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
36;blue-collar;married;basic.9y;unknown;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
33;admin.;married;high.school;no;yes;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
30;technician;married;professional.course;no;no;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
44;blue-collar;married;basic.9y;unknown;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
32;admin.;married;high.school;no;yes;yes;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
38;admin.;married;basic.9y;unknown;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
41;blue-collar;married;professional.course;unknown;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
40;services;married;basic.9y;unknown;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
33;blue-collar;married;basic.6y;unknown;yes;yes;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
28;admin.;single;university.degree;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
46;blue-collar;married;basic.4y;no;no;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
35;technician;married;university.degree;no;yes;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
40;admin.;married;university.degree;unknown;yes;yes;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
36;services;married;high.school;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
38;management;married;university.degree;unknown;no;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
36;services;married;high.school;no;yes;no;telephone;may;thu;4;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
40;admin.;married;high.school;unknown;yes;no;telephone;may;thu;4;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
31;services;married;basic.9y;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
47;technician;married;professional.course;no;yes;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
35;technician;single;professional.course;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
29;admin.;single;university.degree;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
29;blue-collar;single;high.school;no;yes;yes;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
35;self-employed;married;university.degree;no;no;yes;telephone;may;thu;4;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
33;services;single;basic.6y;unknown;no;no;telephone;may;thu;7;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
41;management;divorced;university.degree;unknown;yes;yes;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
54;admin.;married;university.degree;no;yes;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
31;admin.;single;university.degree;no;no;yes;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
55;technician;married;university.degree;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
38;admin.;married;high.school;no;no;no;telephone;may;thu;5;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
41;services;married;high.school;no;no;yes;telephone;may;thu;4;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
49;unemployed;married;university.degree;no;yes;yes;telephone;may;thu;4;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
39;services;married;high.school;no;yes;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
34;blue-collar;divorced;professional.course;no;no;yes;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
39;services;divorced;high.school;no;yes;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
37;services;married;high.school;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
45;blue-collar;married;high.school;no;yes;no;telephone;may;thu;5;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
49;admin.;married;university.degree;no;yes;yes;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
43;blue-collar;married;basic.4y;unknown;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
40;management;married;high.school;no;no;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
42;admin.;married;university.degree;no;yes;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
47;services;single;high.school;no;no;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
56;entrepreneur;married;university.degree;no;yes;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
43;management;married;university.degree;no;no;no;telephone;may;thu;4;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
34;blue-collar;married;basic.9y;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
29;admin.;divorced;university.degree;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
53;entrepreneur;married;university.degree;no;yes;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
50;entrepreneur;married;basic.9y;no;yes;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
51;self-employed;married;university.degree;unknown;no;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
20;entrepreneur;single;high.school;no;no;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
41;blue-collar;married;professional.course;unknown;yes;no;telephone;may;thu;5;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
47;blue-collar;married;basic.9y;no;yes;no;telephone;may;thu;7;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
48;technician;married;professional.course;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
29;entrepreneur;married;university.degree;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
28;technician;single;professional.course;no;yes;yes;telephone;may;thu;4;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
31;blue-collar;single;professional.course;no;no;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
29;blue-collar;single;basic.6y;no;no;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
42;blue-collar;married;basic.4y;unknown;yes;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
40;blue-collar;single;basic.6y;unknown;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
33;management;married;university.degree;no;no;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
33;services;single;professional.course;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
34;management;divorced;basic.6y;unknown;yes;no;telephone;may;thu;5;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
36;admin.;married;high.school;no;yes;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
35;admin.;married;university.degree;no;yes;no;telephone;may;thu;4;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
38;technician;divorced;professional.course;no;yes;no;telephone;may;thu;4;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
31;blue-collar;single;basic.9y;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
30;blue-collar;married;basic.6y;no;no;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
42;admin.;single;university.degree;no;no;no;telephone;may;thu;4;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
27;technician;single;high.school;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
39;retired;single;high.school;no;no;no;telephone;may;thu;4;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
38;admin.;married;high.school;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
30;management;married;university.degree;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
52;housemaid;married;university.degree;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
38;admin.;married;high.school;no;yes;no;telephone;may;thu;5;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
54;technician;married;basic.9y;no;no;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
29;admin.;single;university.degree;no;yes;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
32;blue-collar;married;basic.9y;unknown;no;no;telephone;may;fri;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
28;admin.;married;high.school;no;no;no;telephone;may;fri;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
30;admin.;married;high.school;no;yes;no;telephone;may;fri;4;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
44;technician;married;professional.course;unknown;no;yes;telephone;may;fri;4;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
37;blue-collar;married;basic.4y;no;no;no;telephone;may;fri;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
48;admin.;married;professional.course;unknown;yes;no;telephone;may;fri;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
25;blue-collar;married;professional.course;unknown;no;no;telephone;may;fri;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
49;blue-collar;married;basic.4y;unknown;no;no;telephone;may;fri;4;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
60;technician;married;university.degree;unknown;yes;no;telephone;may;fri;5;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
29;admin.;single;high.school;no;no;no;telephone;may;fri;5;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
55;technician;married;basic.9y;unknown;unknown;unknown;telephone;may;fri;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
41;blue-collar;married;basic.9y;unknown;yes;no;telephone;may;fri;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
39;services;single;high.school;no;no;no;telephone;may;fri;4;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
39;management;married;high.school;no;no;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
31;admin.;married;university.degree;no;yes;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
38;services;married;high.school;no;no;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
32;technician;married;university.degree;no;yes;no;telephone;may;fri;5;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
53;housemaid;divorced;basic.6y;unknown;unknown;unknown;telephone;may;fri;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
37;admin.;married;high.school;no;unknown;unknown;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
34;self-employed;married;professional.course;no;unknown;unknown;telephone;may;fri;4;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
31;admin.;married;high.school;no;yes;yes;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
39;unemployed;married;high.school;no;no;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
39;unemployed;married;high.school;no;yes;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
39;unemployed;married;high.school;no;yes;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
37;admin.;married;high.school;no;yes;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
30;blue-collar;married;basic.4y;no;no;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
32;blue-collar;married;professional.course;no;no;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
37;technician;married;basic.9y;no;no;no;telephone;may;fri;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
27;blue-collar;married;university.degree;no;no;yes;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
32;unknown;unknown;university.degree;no;no;no;telephone;may;fri;4;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
33;blue-collar;single;basic.9y;no;yes;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
